D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_056_mic1.flac|p226|For the meantime, though, the signs are good.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_12_04_Rainbow_Happy Singing___A light shining brighter..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_12_04_Rainbow_Happy Singing___A light shining brighter..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_12_21_Pinkie_Happy Singing_Noisy__Hi!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_12_21_Pinkie_Happy Singing_Noisy__Hi!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_19_02_Rainbow_Happy Singing_Noisy__Oh, oh, oh, wind in our hair, we're....flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_19_02_Rainbow_Happy Singing_Noisy__Oh, oh, oh, wind in our hair, we're....txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_25_57_Rarity_Happy Singing_Noisy__V.I.P. cause E.G.'s on this yacht!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_25_57_Rarity_Happy Singing_Noisy__V.I.P. cause E.G.'s on this yacht!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_09_55_Applejack_Happy Singing___Right now!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_09_55_Applejack_Happy Singing___Right now!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_32_25_Rainbow_Rap Singing___And you'll see how far you get..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_32_25_Rainbow_Rap Singing___And you'll see how far you get..txt
D:\MEGASyncDownloads\Master file 2\Songs\00_01_33_Pinkie_Happy Singing_Noisy_Oh the Grand Galloping Gala is the best place for me..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_01_33_Pinkie_Happy Singing_Noisy_Oh the Grand Galloping Gala is the best place for me.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_17_01_Applejack_Happy Singing___Oh, keeping busy is keeping good..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_17_01_Applejack_Happy Singing___Oh, keeping busy is keeping good..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_349_mic1.flac|p226|He's been the key to everything.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_239_mic1.flac|p299|The casting of her husband was an accident.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_00_07_Applejack_Rap Singing___That won't even stop me from really getting down..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_00_07_Applejack_Rap Singing___That won't even stop me from really getting down..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_17_47_Sunset Shimmer_Happy Singing___Let it rain!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_17_47_Sunset Shimmer_Happy Singing___Let it rain!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\My Past Is Not Today\00_00_37_Sunset Shimmer_Happy Singing___In the sky..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\My Past Is Not Today\00_00_37_Sunset Shimmer_Happy Singing___In the sky..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_124_mic1.flac|p299|Yet he chose to do something different.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_329_mic1.flac|p225|There is no other solution to congestion in Edinburgh.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_244_mic1.flac|p225|What was the matter for concern?
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_08_Flash Sentry_Happy Singing___On..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_08_Flash Sentry_Happy Singing___On..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_16_52_Rainbow_Happy Singing___Throw your hands up higher, turn up the amplifier..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_16_52_Rainbow_Happy Singing___Throw your hands up higher, turn up the amplifier..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_11_55_Rainbow_Happy Singing___A passion igniter, yeah..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_11_55_Rainbow_Happy Singing___A passion igniter, yeah..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_16_41_Rainbow_Rap Singing_Noisy__Diving in the pool to escape the heat..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_16_41_Rainbow_Rap Singing_Noisy__Diving in the pool to escape the heat..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_13_00_Applejack_Happy Singing___Call me crazy!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_13_00_Applejack_Happy Singing___Call me crazy!.txt
D:\MEGASyncDownloads\Master file 2\Songs\00_29_57_Pinkie_Happy Singing_Noisy_And maybe you feel #sad#, But Pinkie will be there to show you that it isn't that bad..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_29_57_Pinkie_Happy Singing_Noisy_And maybe you feel #sad#, But Pinkie will be there to show you that it isn't that bad.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_238_mic1.flac|p226|Hospitals are for the ill.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\Life Is A Runway\00_00_13_Rarity_Happy Singing_Noisy__Time to bring what's on the inside out..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\Life Is A Runway\00_00_13_Rarity_Happy Singing_Noisy__Time to bring what's on the inside out..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_03_27_Applejack_Happy Singing_Noisy__Wind in our hair, we're hopping on so..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_03_27_Applejack_Happy Singing_Noisy__Wind in our hair, we're hopping on so..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_00_31_Applejack_Happy Singing___Make 'em shine bright!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_00_31_Applejack_Happy Singing___Make 'em shine bright!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_193_mic1.flac|p225|It's very difficult to find a buyer.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_17_49_Rainbow_Happy Singing___Go in this moment all..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_17_49_Rainbow_Happy Singing___Go in this moment all..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_41_00_Rarity_Happy Singing___Let's get the show!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_41_00_Rarity_Happy Singing___Let's get the show!.txt
D:\MEGASyncDownloads\Master file 2\Songs\02_48_12_Sunset Shimmer_Happy Singing_Noisy_And it might #seem# scary #now#, But it can be wonderful too..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\02_48_12_Sunset Shimmer_Happy Singing_Noisy_And it might #seem# scary #now#, But it can be wonderful too.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_38_38_Rarity_Happy Singing___Turn on the lights!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_38_38_Rarity_Happy Singing___Turn on the lights!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_319_mic1.flac|p225|There's still a bit to go.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_19_08_Rainbow_Happy___Hey!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_19_08_Rainbow_Happy___Hey!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_307_mic1.flac|p300|They are currently managed by Ian Wilson.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_28_11_Rainbow_Happy Singing___My spirit's a fighter..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_28_11_Rainbow_Happy Singing___My spirit's a fighter..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_48_08_Sunset Shimmer_Happy Singing___Bright!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_48_08_Sunset Shimmer_Happy Singing___Bright!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_004_mic1.flac|p234|We also need a small plastic snake and a big toy frog for the kids.
D:\MEGASyncDownloads\Master file 2\Songs\02_23_18_Sunset Shimmer_Happy Singing__There was a time before, I didn't know where I #belonged#..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\02_23_18_Sunset Shimmer_Happy Singing__There was a time before, I didn't know where I #belonged#.txt
D:\MEGASyncDownloads\Master file 2\Songs\03_16_18_Pinkie_Happy Singing__You never know where you'll find a best friend..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\03_16_18_Pinkie_Happy Singing__You never know where you'll find a best friend.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_107_mic1.flac|p300|The culture is extremely widespread and vibrant.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_169_mic1.flac|p234|Five minutes later, the home team were back in front.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_06_23_Applejack_Rap Singing___Far you get..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_06_23_Applejack_Rap Singing___Far you get..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_283_mic1.flac|p226|He looked very sharp.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_08_05_Sunset Shimmer_Happy Singing___It's okay..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_08_05_Sunset Shimmer_Happy Singing___It's okay..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_44_Applejack_Happy Singing___On the road..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_44_Applejack_Happy Singing___On the road..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_326_mic1.flac|p226|The airport was even different.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_35_27_Sunset Shimmer_Happy Singing_Noisy__Hi!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_35_27_Sunset Shimmer_Happy Singing_Noisy__Hi!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_09_26_Applejack_Rap Singing___Invite my friends!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_09_26_Applejack_Rap Singing___Invite my friends!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_003_mic1.flac|p234|Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_275_mic1.flac|p299|The things writers and directors say!
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_216_mic1.flac|p299|They were both very brave.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_198_mic1.flac|p226|Is that it?
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_33_Applejack_Happy Singing___Hmmmmmmmmmmmmmmmmmmmmm..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_33_Applejack_Happy Singing___Hmmmmmmmmmmmmmmmmmmmmm..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_323_mic1.flac|p226|He said she was mad.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_02_13_Flash Sentry_Happy Singing___I'm just here to cheer you on..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_02_13_Flash Sentry_Happy Singing___I'm just here to cheer you on..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_02_17_Applejack_Happy Singing___Gotta get the show on the road..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_02_17_Applejack_Happy Singing___Gotta get the show on the road..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_09_58_Pinkie_Happy Singing___True, true original..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_09_58_Pinkie_Happy Singing___True, true original..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_144_mic1.flac|p299|We would welcome a greater emphasis on carcasses.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_080_mic1.flac|p299|She added, It is a huge problem.
D:\MEGASyncDownloads\Master file 2\Songs\04_17_33_Rarity_Happy Singing__We'll dry #shampoo# this..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\04_17_33_Rarity_Happy Singing__We'll dry #shampoo# this.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_029_mic1.flac|p234|However, the following year the cancer returned.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_355_mic1.flac|p300|I didn't even have the first idea.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_52_Flash Sentry_Happy Singing___Cheer you on!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_52_Flash Sentry_Happy Singing___Cheer you on!.txt
D:\MEGASyncDownloads\Master file 2\Songs\00_29_13_Pinkie_Happy Singing_Noisy_The corners of your mouth turned up, is always Pinkie's #dream#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_29_13_Pinkie_Happy Singing_Noisy_The corners of your mouth turned up, is always Pinkie's #dream#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_219_mic1.flac|p225|They did not attack the themes of the book.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_08_18_Sunset Shimmer_Happy Singing___I can't lie..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_08_18_Sunset Shimmer_Happy Singing___I can't lie..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_31_05_Rainbow_Happy Singing___Anything!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_31_05_Rainbow_Happy Singing___Anything!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_280_mic1.flac|p234|It depends on Labour, not on us.
D:\MEGASyncDownloads\Master file 2\Songs\03_17_14_Pinkie_Happy Singing__A fizz pop never stop coinky dink world..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\03_17_14_Pinkie_Happy Singing__A fizz pop never stop coinky dink world.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_118_mic1.flac|p234|When we looked at the company.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_339_mic1.flac|p234|I think the overall picture is still strong.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_165_mic1.flac|p234|Anyone can do the sums.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_22_24_Sunset Shimmer_Happy Singing___I could use more, uh..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_22_24_Sunset Shimmer_Happy Singing___I could use more, uh..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_23_09_Pinkie_Happy Singing___Bright as the sun!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_23_09_Pinkie_Happy Singing___Bright as the sun!.txt
D:\MEGASyncDownloads\Master file 2\Songs\02_12_21_Rainbow_Happy Singing__We've fought magic more than once, And come out on top..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\02_12_21_Rainbow_Happy Singing__We've fought magic more than once, And come out on top.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_21_08_Pinkie_Rap Singing___Now!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_21_08_Pinkie_Rap Singing___Now!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_00_52_Flash Sentry_Happy Singing___If I could be the wind under your wings..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_00_52_Flash Sentry_Happy Singing___If I could be the wind under your wings..txt
